sasdate,FEDFUNDS
1974-06-01,0.6199999999999992
1974-07-01,0.9900000000000002
1974-08-01,-0.91
1974-09-01,-0.6699999999999999
1974-10-01,-1.2799999999999994
1974-11-01,-0.6100000000000012
1974-12-01,-0.92
1975-01-01,-1.3999999999999997
1975-02-01,-0.8899999999999997
1975-03-01,-0.7000000000000002
1975-04-01,-0.0499999999999998
1975-05-01,-0.2700000000000004
1975-06-01,0.33
1975-07-01,0.5499999999999998
1975-08-01,0.04
1975-09-01,0.1000000000000005
1975-10-01,-0.4199999999999999
1975-11-01,-0.6000000000000005
1975-12-01,-0.0199999999999995
1976-01-01,-0.33
1976-02-01,-0.1000000000000005
1976-03-01,0.0700000000000002
1976-04-01,-0.0199999999999995
1976-05-01,0.4699999999999997
1976-06-01,0.1900000000000004
1976-07-01,-0.1700000000000008
