sasdate,FEDFUNDS
1973-10-01,-1.049999999999999
1973-11-01,0.789999999999999
1973-12-01,-0.0999999999999995
1974-01-01,-0.21999999999999886
1974-02-01,-0.38000000000000084
1974-03-01,1.0599999999999987
1974-04-01,0.7800000000000009
1974-05-01,-0.3599999999999992
1974-06-01,-0.1800000000000015
1974-07-01,0.370000000000001
1974-08-01,-1.9000000000000004
1974-09-01,0.2400000000000001
1974-10-01,-0.6099999999999994
1974-11-01,0.6699999999999982
1974-12-01,-0.30999999999999883
1975-01-01,-0.47999999999999965
1975-02-01,0.51
1975-03-01,0.1899999999999995
1975-04-01,0.6500000000000004
1975-05-01,-0.2200000000000006
1975-06-01,0.6000000000000004
1975-07-01,0.2199999999999998
1975-08-01,-0.5099999999999998
1975-09-01,0.060000000000000504
1975-10-01,-0.5200000000000004
1975-11-01,-0.18000000000000066
1975-12-01,0.5800000000000011
1976-01-01,-0.3100000000000005
1976-02-01,0.2299999999999995
1976-03-01,0.1700000000000007
1976-04-01,-0.0899999999999997
1976-05-01,0.4899999999999992
1976-06-01,-0.2799999999999993
1976-07-01,-0.3600000000000012
1976-08-01,0.1500000000000013
1976-09-01,-0.0200000000000005
1976-10-01,-0.1900000000000004
1976-11-01,0.160000000000001
1976-12-01,-0.23000000000000043
1977-01-01,0.25999999999999984
1977-02-01,0.1099999999999994
1977-03-01,-0.0599999999999988
1977-04-01,0.029999999999999402
1977-05-01,0.5799999999999992
1977-06-01,-0.5799999999999992
1977-07-01,-0.0099999999999998
1977-08-01,0.45000000000000023
1977-09-01,-0.24000000000000113
1977-10-01,0.09000000000000072
1977-11-01,-0.29000000000000004
1977-12-01,0.0099999999999998
1978-01-01,0.09000000000000072
1978-02-01,-0.06000000000000051
1978-03-01,-0.0700000000000003
1978-04-01,0.0899999999999999
1978-05-01,0.370000000000001
1978-06-01,-0.2300000000000013
1978-07-01,-0.02999999999999939
1978-08-01,0.0199999999999996
1978-09-01,0.18000000000000058
1978-10-01,0.10000000000000148
1978-11-01,0.28999999999999737
1978-12-01,-0.5299999999999994
1979-01-01,-0.22999999999999868
1979-02-01,-0.0500000000000006
1979-03-01,0.039999999999999
1979-04-01,-0.1099999999999993
1979-05-01,0.3100000000000004
1979-06-01,-0.1800000000000015
1979-07-01,0.13000000000000259
1979-08-01,0.2899999999999973
1979-09-01,0.020000000000001406
1979-10-01,1.8499999999999996
1979-11-01,-2.9299999999999997
1979-12-01,1.1899999999999995
1980-01-01,-0.5599999999999987
1980-02-01,0.2699999999999996
1980-03-01,2.75
1980-04-01,-2.6400000000000023
1980-05-01,-7.049999999999997
1980-06-01,5.119999999999999
1980-07-01,1.0699999999999985
1980-08-01,1.0200000000000014
1980-09-01,0.6799999999999997
1980-10-01,0.6800000000000015
1980-11-01,1.0999999999999979
1980-12-01,0.009999999999999787
1981-01-01,-2.869999999999999
1981-02-01,-3.3299999999999983
1981-03-01,1.9199999999999982
1981-04-01,2.2500000000000018
1981-05-01,1.7799999999999976
1981-06-01,-2.219999999999997
1981-07-01,-0.640000000000004
1981-08-01,-1.1599999999999966
1981-09-01,-0.7300000000000022
1981-10-01,1.160000000000002
1981-11-01,-0.9800000000000004
1981-12-01,0.8299999999999984
1982-01-01,1.7900000000000027
1982-02-01,0.7099999999999973
1982-03-01,-1.6599999999999984
1982-04-01,0.3599999999999994
1982-05-01,-0.75
1982-06-01,0.19000000000000133
1982-07-01,-1.2600000000000016
1982-08-01,-0.9100000000000001
1982-09-01,2.660000000000002
1982-10-01,-0.7900000000000008
1982-11-01,0.08999999999999808
1982-12-01,0.26000000000000156
1983-01-01,-0.019999999999999574
1983-02-01,0.09999999999999967
1983-03-01,0.4299999999999997
1983-04-01,-0.22999999999999868
1983-05-01,-0.200000000000001
1983-06-01,0.5199999999999995
1983-07-01,0.0399999999999992
1983-08-01,-0.1999999999999976
1983-09-01,-0.3000000000000024
1983-10-01,0.1400000000000023
1983-11-01,-0.17000000000000162
1983-12-01,0.27000000000000124
1984-01-01,-0.040000000000000896
1984-02-01,-0.0600000000000005
1984-03-01,0.290000000000001
1984-04-01,0.05999999999999872
1984-05-01,-0.3499999999999979
1984-06-01,0.7099999999999991
1984-07-01,-0.5700000000000003
1984-08-01,0.24000000000000019
1984-09-01,-0.7499999999999999
1984-10-01,-0.9700000000000006
1984-11-01,0.75
1984-12-01,-0.48999999999999844
1985-01-01,1.0199999999999978
1985-02-01,0.1800000000000014
1985-03-01,-0.0700000000000003
1985-04-01,-0.3900000000000005
1985-05-01,0.010000000000000675
1985-06-01,-0.13999999999999968
1985-07-01,0.7899999999999991
1985-08-01,-0.3299999999999992
1985-09-01,-8.98586760555986e-16
1985-10-01,0.0500000000000007
1985-11-01,-0.009999999999999704
1985-12-01,0.1599999999999983
1986-01-01,-0.3499999999999978
1986-02-01,-0.1500000000000012
1986-03-01,-0.0999999999999997
1986-04-01,-0.11000000000000032
1986-05-01,0.3499999999999997
1986-06-01,0.2100000000000007
1986-07-01,-0.4300000000000005
1986-08-01,-0.02999999999999936
1986-09-01,0.10999999999999949
1986-10-01,0.24000000000000019
1986-11-01,0.2300000000000004
1986-12-01,0.6799999999999997
1987-01-01,-1.3500000000000005
1987-02-01,0.1500000000000004
1987-03-01,0.3600000000000002
1987-04-01,0.21000000000000002
1987-05-01,0.23999999999999927
1987-06-01,-0.5999999999999986
1987-07-01,-0.030000000000001095
1987-08-01,0.3000000000000006
1987-09-01,0.339999999999999
1987-10-01,-0.41999999999999915
1987-11-01,-0.6699999999999998
1987-12-01,0.6799999999999987
1988-01-01,-0.019999999999998602
1988-02-01,-0.3100000000000005
1988-03-01,0.25
1988-04-01,0.29
1988-05-01,-0.07000000000000028
1988-06-01,0.20000000000000018
1988-07-01,-0.17999999999999966
1988-08-01,0.019999999999999574
1988-09-01,-0.0800000000000001
1988-10-01,-0.0699999999999985
1988-11-01,-0.060000000000002295
1988-12-01,0.3600000000000012
1989-01-01,-0.05000000000000071
1989-02-01,-0.11999999999999916
1989-03-01,0.25
1989-04-01,-0.4999999999999999
1989-05-01,-0.0199999999999996
1989-06-01,-0.2500000000000018
1989-07-01,-0.00999999999999801
1989-08-01,0.03999999999999909
1989-09-01,0.2799999999999993
1989-10-01,-0.209999999999999
1989-11-01,-0.1099999999999994
1989-12-01,0.1899999999999977
1990-01-01,-0.11999999999999741
1990-02-01,0.2299999999999985
1990-03-01,0.0299999999999994
1990-04-01,-0.059999999999998596
1990-05-01,-0.0600000000000005
1990-06-01,0.1899999999999994
1990-07-01,-0.2499999999999982
1990-08-01,0.11999999999999929
1990-09-01,0.089999999999998
1990-10-01,-0.1599999999999983
1990-11-01,-0.21000000000000002
1990-12-01,-0.20000000000000018
1991-01-01,0.10000000000000059
1991-02-01,-0.26000000000000073
1991-03-01,0.5300000000000002
1991-04-01,-0.08000000000000002
1991-05-01,0.08000000000000002
1991-06-01,0.25
1991-07-01,-0.20000000000000012
1991-08-01,-0.08000000000000008
1991-09-01,-0.04999999999999982
1991-10-01,-0.030000000000000304
1991-11-01,-0.1600000000000001
1991-12-01,0.020000000000000406
1992-01-01,-0.019999999999999518
1992-02-01,0.4299999999999987
1992-03-01,-0.1099999999999989
1992-04-01,-0.1700000000000004
1992-05-01,0.3399999999999998
1992-06-01,-0.1499999999999998
1992-07-01,-0.4499999999999998
1992-08-01,0.5599999999999996
1992-09-01,-0.1299999999999994
1992-10-01,-0.04000000000000051
1992-11-01,0.1099999999999999
1992-12-01,-0.1599999999999997
1993-01-01,0.2699999999999999
1993-02-01,-0.0900000000000003
1993-03-01,0.0300000000000003
1993-04-01,-0.1499999999999998
1993-05-01,0.1499999999999998
1993-06-01,0.0
1993-07-01,-0.02
1993-08-01,-0.0500000000000002
1993-09-01,0.09000000000000019
1993-10-01,-0.1599999999999996
1993-11-01,0.1299999999999994
1993-12-01,-0.0899999999999998
1994-01-01,0.1499999999999998
1994-02-01,0.11000000000000029
1994-03-01,-0.11000000000000029
1994-04-01,0.1300000000000004
1994-05-01,0.22999999999999948
1994-06-01,-0.20999999999999946
1994-07-01,-0.2300000000000005
1994-08-01,0.2000000000000002
1994-09-01,0.050000000000000766
1994-10-01,-0.23000000000000137
1994-11-01,0.500000000000001
1994-12-01,-0.37000000000000016
1995-01-01,-0.08000000000000008
1995-02-01,0.30999999999999966
1995-03-01,-0.3299999999999992
1995-04-01,0.009999999999998899
1995-05-01,-0.1099999999999994
1995-06-01,0.0300000000000003
1995-07-01,-0.1400000000000006
1995-08-01,0.040000000000000896
1995-09-01,0.169999999999999
1995-10-01,-0.0999999999999996
1995-11-01,0.08
1995-12-01,-0.2400000000000001
1996-01-01,0.1600000000000001
1996-02-01,-0.2999999999999998
1996-03-01,0.4299999999999996
1996-04-01,-0.1799999999999996
1996-05-01,0.11000000000000021
1996-06-01,0.009999999999998902
1996-07-01,0.1000000000000014
1996-08-01,-0.3100000000000013
1996-09-01,0.2600000000000006
1996-10-01,-0.1399999999999996
1996-11-01,0.129999999999999
1996-12-01,-0.0899999999999989
1997-01-01,-0.0200000000000005
1997-02-01,-0.0199999999999996
1997-03-01,0.2599999999999989
1997-04-01,-0.07999999999999918
1997-05-01,-0.1299999999999998
1997-06-01,0.0699999999999993
1997-07-01,-0.0999999999999996
1997-08-01,0.0600000000000004
1997-09-01,-0.0200000000000004
1997-10-01,-0.04
1997-11-01,0.0599999999999995
1997-12-01,-0.039999999999999
1998-01-01,0.0799999999999991
1998-02-01,-0.1099999999999994
1998-03-01,0.0300000000000003
1998-04-01,-0.0200000000000005
1998-05-01,0.08
1998-06-01,0.029999999999999395
1998-07-01,-0.0899999999999989
1998-08-01,0.0299999999999992
1998-09-01,-0.0499999999999997
1998-10-01,-0.3999999999999995
1998-11-01,0.1999999999999993
1998-12-01,0.08999999999999991
1999-01-01,0.1000000000000005
1999-02-01,0.1799999999999997
1999-03-01,-0.0800000000000001
1999-04-01,-0.11999999999999919
1999-05-01,0.0699999999999994
1999-06-01,0.0199999999999995
1999-07-01,0.2100000000000009
1999-08-01,-0.1500000000000004
1999-09-01,0.06999999999999941
1999-10-01,-0.1699999999999989
1999-11-01,0.2399999999999992
1999-12-01,-0.3399999999999998
2000-01-01,0.2700000000000004
2000-02-01,0.1299999999999999
2000-03-01,-0.16000000000000097
2000-04-01,0.0500000000000007
2000-05-01,0.0800000000000001
2000-06-01,0.010000000000000675
2000-07-01,-0.250000000000001
2000-08-01,-0.0499999999999997
2000-09-01,0.0599999999999995
2000-10-01,-0.0299999999999992
2000-11-01,0.0099999999999997
2000-12-01,-0.1099999999999994
2001-01-01,-0.3100000000000005
2001-02-01,-0.07000000000000034
2001-03-01,0.3099999999999996
2001-04-01,-0.3299999999999992
2001-05-01,-0.08000000000000007
2001-06-01,0.35000000000000014
2001-07-01,0.03999999999999962
2001-08-01,0.07999999999999999
2001-09-01,-0.45999999999999996
2001-10-01,4.440892098500626e-16
2001-11-01,0.17999999999999933
2001-12-01,0.1300000000000005
2002-01-01,0.1799999999999998
2002-02-01,0.09999999999999999
2002-03-01,-0.02
2002-04-01,0.03
2002-05-01,-0.02
2002-06-01,0.0
2002-07-01,-0.02
2002-08-01,0.03
2002-09-01,0.0
2002-10-01,-0.01
2002-11-01,-0.4099999999999999
2002-12-01,0.30999999999999994
2003-01-01,0.1
2003-02-01,0.02
2003-03-01,-0.03
2003-04-01,0.02
2003-05-01,-0.01
2003-06-01,-0.04
2003-07-01,-0.1699999999999999
2003-08-01,0.2299999999999999
2003-09-01,-0.04
2003-10-01,0.02
2003-11-01,-0.01
2003-12-01,-0.01
2004-01-01,0.04
2004-02-01,-0.01
2004-03-01,-0.02
2004-04-01,0.01
2004-05-01,0.0
2004-06-01,0.03
2004-07-01,0.1999999999999999
2004-08-01,-0.06
2004-09-01,0.010000000000000203
2004-10-01,-0.030000000000000193
2004-11-01,0.01999999999999999
2004-12-01,0.0600000000000003
2005-01-01,-0.11000000000000061
2005-02-01,0.1000000000000006
2005-03-01,-0.0900000000000003
2005-04-01,0.030000000000000193
2005-05-01,0.04999999999999982
2005-06-01,-0.1699999999999999
2005-07-01,0.1799999999999997
2005-08-01,0.020000000000000517
2005-09-01,-0.1200000000000001
2005-10-01,0.03999999999999959
2005-11-01,0.0600000000000005
2005-12-01,-0.06000000000000011
2006-01-01,-0.030000000000000193
2006-02-01,0.0700000000000002
2006-03-01,-0.10000000000000049
2006-04-01,0.10000000000000049
2006-05-01,-0.049999999999999795
2006-06-01,-0.1000000000000005
2006-07-01,0.2000000000000002
2006-08-01,-0.2400000000000003
2006-09-01,-0.0099999999999997
2006-10-01,0.0
2006-11-01,0.0
2006-12-01,-0.0099999999999997
2007-01-01,0.0199999999999994
2007-02-01,0.0
2007-03-01,-0.0099999999999997
2007-04-01,-0.0099999999999997
2007-05-01,0.0099999999999997
2007-06-01,0.0
2007-07-01,0.0099999999999997
2007-08-01,-0.24999999999999992
2007-09-01,0.1600000000000011
2007-10-01,-0.1000000000000015
2007-11-01,-0.08999999999999897
2007-12-01,0.019999999999999574
2008-01-01,-0.05000000000000021
2008-02-01,-0.6599999999999997
2008-03-01,0.5899999999999999
2008-04-01,0.04000000000000009
2008-05-01,0.030000000000000193
2008-06-01,0.31999999999999984
2008-07-01,-0.0100000000000003
2008-08-01,-0.0199999999999994
2008-09-01,-0.1800000000000002
2008-10-01,-0.6500000000000001
2008-11-01,0.2600000000000001
2008-12-01,0.35
2009-01-01,0.22
2009-02-01,0.08
2009-03-01,-0.11000000000000001
2009-04-01,0.010000000000000002
2009-05-01,0.06
2009-06-01,0.0
2009-07-01,-0.0799999999999999
2009-08-01,0.0499999999999999
2009-09-01,-0.01
2009-10-01,-0.019999999999999997
2009-11-01,0.03
2009-12-01,0.0
2010-01-01,-0.0099999999999999
2010-02-01,0.029999999999999902
2010-03-01,0.009999999999999998
2010-04-01,0.010000000000000002
2010-05-01,-0.04
2010-06-01,-0.02
2010-07-01,0.02
2010-08-01,0.01
2010-09-01,-0.01
2010-10-01,0.0
2010-11-01,0.0
2010-12-01,-0.01
2011-01-01,1.0061396160665481e-16
2011-02-01,-1.0061396160665481e-16
2011-03-01,-0.0099999999999999
2011-04-01,-0.0200000000000001
2011-05-01,0.03
2011-06-01,0.01
2011-07-01,-0.0199999999999999
2011-08-01,0.0499999999999999
2011-09-01,-0.05
2011-10-01,0.0100000000000001
2011-11-01,0.0199999999999998
2011-12-01,-0.0199999999999998
2012-01-01,0.0199999999999998
2012-02-01,0.0100000000000001
2012-03-01,0.009999999999999998
2012-04-01,-0.019999999999999997
2012-05-01,0.0099999999999999
2012-06-01,-0.0199999999999999
2012-07-01,0.0
2012-08-01,-0.03
2012-09-01,0.04
2012-10-01,0.0099999999999999
2012-11-01,-0.0199999999999999
2012-12-01,0.0
2013-01-01,-0.0199999999999999
2013-02-01,0.029999999999999798
2013-03-01,-0.0199999999999998
2013-04-01,0.0199999999999998
2013-05-01,-0.049999999999999795
2013-06-01,0.019999999999999896
2013-07-01,0.02
2013-08-01,-0.0099999999999999
2013-09-01,0.0099999999999999
2013-10-01,0.0099999999999999
2013-11-01,-0.0199999999999998
2013-12-01,0.0199999999999998
2014-01-01,-0.029999999999999798
2014-02-01,0.0199999999999999
2014-03-01,0.0099999999999999
2014-04-01,0.0
2014-05-01,-0.0099999999999999
2014-06-01,0.01
2014-07-01,-0.02
2014-08-01,0.01
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.03
2015-01-01,-0.0399999999999999
2015-02-01,0.0099999999999999
2015-03-01,0.0
2015-04-01,0.0099999999999999
2015-05-01,-0.0099999999999999
2015-06-01,0.01
2015-07-01,-0.01
2015-08-01,0.01
2015-09-01,-0.01
2015-10-01,-0.02
2015-11-01,0.02
2015-12-01,0.12
2016-01-01,-0.01999999999999999
2016-02-01,-0.06000000000000011
2016-03-01,-0.0599999999999999
2016-04-01,0.03
2016-05-01,-0.01
2016-06-01,0.01
2016-07-01,0.0
2016-08-01,0.0
2016-09-01,-0.01
2016-10-01,0.0
2016-11-01,0.0099999999999999
2016-12-01,0.1200000000000001
2017-01-01,-0.0200000000000001
2017-02-01,-0.09999999999999991
2017-03-01,0.12000000000000001
2017-04-01,-0.0200000000000001
2017-05-01,-0.09999999999999991
2017-06-01,0.12000000000000001
2017-07-01,-0.020000000000000198
2017-08-01,-0.09999999999999981
2017-09-01,-0.02
2017-10-01,0.01
2017-11-01,0.01
2017-12-01,0.1300000000000001
2018-01-01,-0.03000000000000029
2018-02-01,-0.09999999999999981
2018-03-01,0.08
2018-04-01,0.08999999999999991
2018-05-01,-0.1699999999999999
2018-06-01,0.11000000000000011
2018-07-01,-0.030000000000000304
2018-08-01,-0.0899999999999998
2018-09-01,0.04
2018-10-01,0.19999999999999998
2018-11-01,-0.2299999999999998
2018-12-01,0.059999999999999595
2019-01-01,0.060000000000000095
2019-02-01,-0.1299999999999999
2019-03-01,0.0100000000000002
2019-04-01,-4.996003610813204e-16
2019-05-01,-0.0399999999999995
2019-06-01,0.0199999999999996
2019-07-01,0.0300000000000002
2019-08-01,-0.29000000000000004
2019-09-01,0.18000000000000022
2019-10-01,-0.1200000000000001
2019-11-01,-0.07000000000000012
2019-12-01,0.28
2020-01-01,0.0
2020-02-01,0.03
2020-03-01,-0.9600000000000001
2020-04-01,0.33000000000000007
2020-05-01,0.6
2020-06-01,0.03
2020-07-01,-0.0200000000000001
2020-08-01,1.0061396160665481e-16
2020-09-01,-0.02
2020-10-01,0.01
2020-11-01,0.0
2020-12-01,0.0
2021-01-01,0.0
2021-02-01,-0.0099999999999999
2021-03-01,0.0
2021-04-01,0.0099999999999999
2021-05-01,-0.01
2021-06-01,0.03
2021-07-01,0.0
2021-08-01,-0.03
2021-09-01,1.0061396160665481e-16
2021-10-01,0.0099999999999999
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,0.0
2022-02-01,0.0
2022-03-01,0.12
2022-04-01,0.010000000000000009
2022-05-01,0.31
2022-06-01,-1.1102230246251565e-16
2022-07-01,0.030000000000000082
2022-08-01,0.18000000000000016
2022-09-01,-0.42000000000000026
2022-10-01,0.29000000000000015
2022-11-01,0.17999999999999972
2022-12-01,-0.37999999999999995
2023-01-01,-0.08999999999999939
2023-02-01,0.009999999999999815
2023-03-01,-0.1600000000000002
2023-04-01,0.09999999999999969
